__time,/imu/angular_velocity/x,/imu/angular_velocity/y,/imu/angular_velocity/z,/imu/angular_velocity_covariance[0;0],/imu/angular_velocity_covariance[0;1],/imu/angular_velocity_covariance[0;2],/imu/angular_velocity_covariance[1;1],/imu/angular_velocity_covariance[1;2],/imu/angular_velocity_covariance[2;2],/imu/header/stamp,/imu/linear_acceleration/x,/imu/linear_acceleration/y,/imu/linear_acceleration/z,/imu/linear_acceleration_covariance[0;0],/imu/linear_acceleration_covariance[0;1],/imu/linear_acceleration_covariance[0;2],/imu/linear_acceleration_covariance[1;1],/imu/linear_acceleration_covariance[1;2],/imu/linear_acceleration_covariance[2;2],/imu/orientation/pitch_deg,/imu/orientation/roll_deg,/imu/orientation/w,/imu/orientation/x,/imu/orientation/y,/imu/orientation/yaw_deg,/imu/orientation/z,/imu/orientation_covariance[0;0],/imu/orientation_covariance[0;1],/imu/orientation_covariance[0;2],/imu/orientation_covariance[1;1],/imu/orientation_covariance[1;2],/imu/orientation_covariance[2;2],/imu_euler/data.0,/imu_euler/data.1,/imu_euler/data.2,/imu_euler/layout/data_offset
1717613909.948864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613909.998638,-0.002181662,0.001090831,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613909.999099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.047249,-0.002181662,-0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.047914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.095523,-0.001090831,-0.003272492,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.096938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.142375,-0.003272492,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.142914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.191601,-0.002181662,0.000000000,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.193032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.240359,-0.001090831,-0.001090831,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.241407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.290704,-0.003272492,0.000000000,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.291073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.342097,-0.002181662,-0.003272492,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.342237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.390770,-0.002181662,-0.006544985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.391230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.440778,-0.003272492,0.001090831,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.445882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.490277,-0.004363323,-0.002181662,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.491054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.540706,-0.002181662,-0.003272492,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.541358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.591429,-0.003272492,0.000000000,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.592020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.641993,0.001090831,-0.007635816,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.702986806,0.286927956,-0.959350586,-0.000671387,0.006591797,-32.774525504,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.642700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.691428,0.000000000,-0.006544985,0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.689567037,0.282981036,-0.959350586,-0.000671387,0.006469727,-32.774468150,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.692031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.687500000,-0.250000000,0.000000000
1717613910.740393,-0.007635816,-0.005454154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.674173932,0.285744503,-0.959350586,-0.000732422,0.006347656,-32.774446394,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.741363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.625000000,-0.250000000,0.000000000
1717613910.789450,-0.002181662,0.006544985,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.660754117,0.281797614,-0.959350586,-0.000732422,0.006225586,-32.774390170,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.790212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.625000000,-0.250000000,0.000000000
1717613910.836290,-0.001090831,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.642597652,0.269166960,-0.959350586,-0.000671387,0.006042480,-32.774274689,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.837004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.625000000,-0.250000000,0.000000000
1717613910.884255,0.000000000,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.635887715,0.267193538,-0.959350586,-0.000671387,0.005981445,-32.774247976,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.884848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.625000000,-0.250000000,0.000000000
1717613910.933684,-0.003272492,0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.613784577,0.267983639,-0.959350586,-0.000732422,0.005798340,-32.774200669,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.934230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.562500000,-0.250000000,0.000000000
1717613910.983217,-0.001090831,-0.003272492,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.600364657,0.264036827,-0.959350586,-0.000732422,0.005676270,-32.774148606,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613910.983849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.562500000,-0.250000000,0.000000000
1717613911.033074,-0.002181662,0.001090831,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.586944714,0.260090031,-0.959350586,-0.000732422,0.005554199,-32.774097467,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.038664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.562500000,-0.250000000,0.000000000
1717613911.080511,-0.003272492,0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.573524750,0.256143252,-0.959350586,-0.000732422,0.005432129,-32.774047253,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.080781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.562500000,-0.250000000,0.000000000
1717613911.126607,0.000000000,-0.003272492,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.560104764,0.252196488,-0.959350586,-0.000732422,0.005310059,-32.773997964,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.127917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.500000000,-0.250000000,0.000000000
1717613911.174267,-0.002181662,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.546684758,0.248249739,-0.959350586,-0.000732422,0.005187988,-32.773949599,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.175517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.500000000,-0.187500000,0.000000000
1717613911.220465,-0.002181662,-0.004363323,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.533264731,0.244303005,-0.959350586,-0.000732422,0.005065918,-32.773902158,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.222164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.500000000,-0.187500000,0.000000000
1717613911.268627,-0.001090831,0.000000000,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.526554711,0.242329644,-0.959350586,-0.000732422,0.005004883,-32.773878785,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.268731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.500000000,-0.187500000,0.000000000
1717613911.316614,-0.004363323,0.002181662,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.513134655,0.238382932,-0.959350586,-0.000732422,0.004882813,-32.773832731,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.317080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.500000000,-0.187500000,0.000000000
1717613911.365478,-0.003272492,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.506424619,0.236409582,-0.959350586,-0.000732422,0.004821777,-32.773810051,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.366877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.500000000,-0.187500000,0.000000000
1717613911.414395,-0.003272492,0.003272492,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.493004535,0.232462891,-0.959350586,-0.000732422,0.004699707,-32.773765384,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.414693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.437500000,-0.187500000,0.000000000
1717613911.462483,0.000000000,-0.002181662,-0.003272492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.486294485,0.230489551,-0.959350586,-0.000732422,0.004638672,-32.773743397,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.463221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.437500000,-0.187500000,0.000000000
1717613911.508206,0.000000000,-0.002181662,-0.002181662,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.472874373,0.226542881,-0.959350586,-0.000732422,0.004516602,-32.773700117,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.508877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.437500000,-0.187500000,0.000000000
1717613911.557705,-0.001090831,-0.002181662,0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.466164310,0.224569551,-0.959350586,-0.000732422,0.004455566,-32.773678823,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.558134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.437500000,-0.187500000,0.000000000
1717613911.606339,0.002181662,-0.005454154,-0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.459454243,0.222596225,-0.959350586,-0.000732422,0.004394531,-32.773657761,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.606906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.437500000,-0.187500000,0.000000000
1717613911.655499,0.000000000,-0.005454154,0.001090831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.446034096,0.218649581,-0.959350586,-0.000732422,0.004272461,-32.773616330,0.282104492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,
1717613911.655997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.750000000,0.437500000,-0.187500000,0.000000000
